,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0,25.745599986558503,10.54724813280871,18.291138331075878,12.336710236411099,19.019127196263213
0,25.401505150734888,12.068125037754726,19.300654364400913,10.710377620116754,19.932093849100127
0,39.88014139793481,16.5054773123365,20.964167513878113,12.158810705698269,45.47864958147426
0,46.5080176913189,15.081356481804807,20.226772885860015,12.354588040147721,44.43535628977496
0,65.0220783315425,11.827709190943382,21.0514501622199,12.600972622384546,42.91305093958051
0,121.58030443064027,18.493450382224015,21.32998668808065,13.408133650012086,36.57205101761816
0,1014.8366880984603,19.87308434349559,27.757506700791577,18.54142824527907,90.24639561262468
0,1573.5314766655788,21.082017539402422,28.266957756668493,18.645585669423603,120.23568978172318
0,1519.506421881919,25.371524453727503,36.78439025930841,24.037900697220934,112.56306088667866
0,1006.9458219977798,30.47018080557552,43.71977633604343,33.85809968387641,93.82482074763759
0,896.7758931827075,24.257516117159927,35.966779984005136,36.61891199917046,77.3662960501202
0,1337.0475185051007,17.208392809912564,23.246811775511304,24.99157268770496,109.24305845143441
0,1425.872139837399,10.774002909179027,22.592902099052143,16.936959782541567,155.20542416069114
0,1261.4705743699253,13.39978912098225,26.101904658783543,23.372932931000907,166.87878570807146
0,827.9264612765583,38.008454664628104,53.52781288169906,48.62322733500844,96.63800095379278
0,471.6168219866283,39.21486707114189,55.74673896978338,50.110534659667486,66.1276831223502
0,161.08939865351266,35.56298068140642,48.319676944736315,38.48970426329985,54.03569955700862
0,176.94583570205148,18.04238124498455,27.777737673516068,14.71455955830651,29.86136332714503
0,226.50253226435356,19.017149788994207,30.20596026151192,13.774619988254317,24.75425098507
0,231.39173705065815,14.837248949324744,27.85346499756489,16.58667747867353,25.83370595527415
0,250.7478537072997,12.282646337619491,26.119280256877058,21.090789628142076,27.274775577004803
0,295.4588225308179,12.316456626340157,25.712483745713637,35.32822933860943,26.992642578693232
0,240.68913937691727,12.026520450281986,24.77291070487202,36.480163647568126,28.402648421837394
0,126.83868871580718,10.905952973555882,22.548424380953225,25.49655966940215,26.5386337050917
0,49.732603235277054,19.367878440977183,29.741748023023963,30.88414415052228,35.756306190064294
0,52.09949435173416,20.68835045082084,33.04224772922372,31.96756822583344,38.71228233943644
0,62.09502997546352,21.124395714673632,34.37602799470308,27.256992955119596,39.41712675937799
0,67.10492248693876,21.12432253385422,37.2446468328075,23.931097973807468,41.709002125100284
0,81.67530831164933,16.508620108711725,32.821927151516974,21.939066846042415,24.50158629995405
0,168.56798812548746,15.575726322107835,31.714960085549855,23.235811053607392,28.994025022139034
0,386.0569442417877,16.10479203926788,31.2757990038204,22.671467791846514,58.143556005412584
0,543.2885447871537,21.088618286024577,32.542626464288475,19.223629164762723,84.96079410467317
0,467.0731884186339,18.075709290999708,28.441589011249274,21.7503873191999,66.20802055896627
0,227.1366354561442,16.242379514612534,29.443620152721035,21.67982998264471,44.591591913394986
0,111.93253098913938,14.122901597896083,30.52205573291437,26.96741777531426,41.771510402145026
0,125.06896338263563,18.779195681353517,37.59624426451302,32.595703167816005,27.450861474786237
0,122.34896161121759,20.660126201135082,37.42956570323714,29.831489921551217,20.285258152827435
0,101.91531069878819,15.649308031423919,21.287098909875034,15.278546405818453,18.73164302469556
0,94.39863258734952,12.3541248020545,20.504272317068725,15.304933064190386,19.568944210125245
0,126.91224202730899,18.885972919744166,26.674086378532735,17.464967714755346,27.753019222361406
0,108.92053236825821,18.713306773134182,33.67300524005949,18.46674407833133,23.711883897743814
0,166.64567915490807,18.95883174107031,32.05092295312525,16.703652346211328,36.08711420082171
0,264.3765741332089,19.485085354303912,37.48055368289873,16.402263541637584,66.03230318808504
0,309.0197724304554,13.32206033192277,37.013219448400584,15.534952794674888,66.10913468249952
0,228.58165818289712,10.116220830261822,27.218373598668098,15.239244639011579,43.06495218277895
0,202.81615367631855,11.019217593149511,27.08978230575348,19.016120291877094,26.793560099959763
0,219.6514881977308,10.220704073545324,32.60629537596189,23.414903752207035,27.809035897875045
0,323.5140040639619,10.406662845859316,28.123164950308944,17.576861743852447,33.06549385250529
0,383.26264772979914,13.183479566830956,32.660810584251,25.17926461984954,40.816744366261425
0,216.89066699205853,12.881424058511314,32.340063980374026,28.799480581344884,30.617354214359473
0,84.05226365435162,12.963635906916739,25.44705014366614,27.934729690693967,30.16377041114121
0,61.534410060831796,13.855700139947922,27.01967936779331,29.92536057381533,30.58081262941337
0,79.45267579634786,13.242039459739589,23.455765236465894,27.03359845664625,28.515874621780448
0,79.69512460155143,11.847275266721878,20.3905734487174,14.515770969225812,22.86497824690996
0,79.90194482721428,12.044740247911083,24.721166445222543,12.69872150102598,20.018009977434158
0,126.31027143853555,12.446617984478614,25.27149491359656,12.146363399607582,21.926046450673102
0,144.4080092160074,12.513536079646656,23.880459619120973,18.90545549074532,20.119364364628673
0,132.13484141230495,31.948616244696268,22.996894415304748,20.71086836411877,22.91391347770832
0,98.24201687074999,40.07672702645025,21.300868333730023,21.069120753087894,26.428955865196365
0,76.9116670765948,43.3717581367998,27.229857462045405,23.508433952370574,32.995712861713216
0,73.84599346380666,43.42820626085304,30.698229216699172,22.835622964418565,32.345044139161935
0,129.1479017749036,19.758455956962525,28.650685270408708,22.218206037861016,27.199387928155655
0,118.97048587636839,12.047749478190264,24.243572760436066,17.33203011276956,26.142717121789442
0,110.64860827570887,12.79968329137254,23.770719001064656,22.607860013747118,20.565873522534602
0,127.1518812239621,12.778344543462964,24.927179513830083,19.986829406763523,20.704478795307775
0,95.19018204703659,15.748177463540584,27.2278263833653,19.109377093433753,28.665740808469206
0,51.13870869582768,14.27921734589533,32.63153314813211,20.892315805139475,28.91613300514391
0,36.76765932601678,13.081474926736679,35.922629491597675,20.55407764232759,29.33250295665399
0,35.323062631089265,12.941302718607961,35.95542499069999,21.199651956468166,28.826991645531955
0,53.9235974675461,13.72827351943852,31.770354599758473,17.906126511451408,21.735360103042066
0,46.93283541379704,13.770596387005178,28.772930233928196,17.5708880289401,24.920295017882655
0,42.492024744369395,14.903857951422827,28.935212051380127,19.745833947310494,26.539498221292433
0,38.13929899321586,14.059697586605795,27.030008859370692,19.312074111505403,26.877711757886242
0,38.16161985609189,14.385265206221732,24.468522107290493,22.204512659163555,28.85871887771937
0,88.85328992157112,19.012869808038534,28.82640661989529,23.012065366638343,31.34520036276001
0,119.61823174735174,19.84677662411446,32.69589050385219,27.044888350472508,44.40725190783866
0,106.94897408633732,17.626951671079194,30.214172720350774,25.25075608779288,39.41748714907419
0,85.97787981071977,13.741486729853834,27.24998825030603,20.526939171204834,32.44758058139351
0,98.58916983523761,15.296588075284713,31.005571679421454,23.975176435965313,38.44476730780439
