,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0,345.2539359242818,85.78196616635513,76.09030832922815,103.57840269588671,68.89474485751768
0,181.34618038219824,112.30811773292633,99.01129578781375,108.0566780511978,111.39438084625084
0,193.55574628794403,99.30840061326717,89.58428671758031,91.31375193937689,113.90733158490528
0,178.61627002138073,85.6816393121696,76.73837665620907,67.19697153071708,83.2829943467965
0,156.76353042665494,91.77416541219608,83.33078162647796,89.86397169715956,79.83363341877241
0,216.1719296623217,87.97274563099158,79.95371012402072,111.1198922347588,78.06278813754571
0,352.5451202489668,103.64472165437742,89.0364821064631,119.37697027278732,82.24507802742295
0,439.0296424983784,134.68818489801401,150.4429816722186,136.80049883116808,186.36023915546167
0,472.39037108037326,140.20931182141842,159.73122560444114,182.0606718176334,789.5082768016739
0,795.4259770077022,148.58426864492858,186.59324066005786,241.46387559151157,1439.4309334801887
0,649.4510062189588,124.07966118234442,185.04775450104302,277.2425958218964,1436.4690733263221
0,721.2769270911463,59.50636855747608,89.01860358017274,232.17764451124955,1008.1757743041356
0,976.3068435270117,37.395614016784165,25.499064593422606,240.7883378651885,888.2675425011239
0,881.1051086198536,24.228139233095856,23.252589956859524,176.673783533651,1162.6566617688104
0,526.203111652143,28.25428368693215,23.53357791314728,170.8330889774162,980.1430763491989
0,273.06056978303604,25.977349434300407,34.0272806050975,180.97553967898187,436.2284218112943
0,180.38106340793505,29.454364686952115,60.66586349569242,172.33702820412742,136.49142965221728
0,181.82472426537424,73.76488036737369,91.43057275935041,194.41575080176975,119.84982126238374
0,195.6083477086196,75.84901972934755,83.38313968885771,198.99085134802914,117.91548962844658
0,254.81434723754535,58.018656545840535,64.43991716574685,197.0161013653369,189.51093536366776
0,203.34350753258693,61.507106138361515,71.7473052093216,146.7497061582247,313.5533634607736
0,123.14071541837166,46.36939700196999,61.80562798134001,89.41419213082916,386.49571014440306
0,110.36267989373164,23.21399480145602,38.45274592128078,74.30583061379365,415.718486213248
0,135.1852891873328,40.87982897447836,45.58954589935935,79.06141051446585,390.09689492436667
0,139.80955863573584,86.73816171229926,87.593927824618,65.80832525507513,344.62010606605224
0,166.60463931276274,78.48610718180812,77.31051840119237,62.07846282223148,220.29324694361796
0,181.40911558527364,75.77921334806925,78.04971559397977,68.14817906041924,139.4545472159569
0,139.55123592123724,67.5549948506458,70.0049067709813,138.45027746711065,130.18793358628554
0,74.80646197424508,29.8828069911286,35.67274817752929,112.23257918122559,102.9428797307361
0,77.42900725111355,34.50056665903048,30.474780039360276,105.77754979606868,69.34466439728415
0,72.2866183567144,27.27437625486529,23.499554728332768,132.9623637980672,101.13886144008514
0,66.42539682565364,41.89784408649408,44.835502588889206,112.02363402280284,101.33536000547858
0,49.12993522975249,49.53538551735678,49.024123614983964,91.02077541744919,123.10754322372976
0,57.99704421976621,59.31760183069337,56.884381892671456,90.24079944471515,100.31036952620973
0,78.41572889274165,44.66087022465418,59.802727890489706,97.92984903160522,85.65400924006258
0,70.89939789443517,29.668270482594522,48.366324455710334,68.34816514873586,76.01069597577457
0,74.76267895574374,45.250422599079,44.74612021798163,48.00758948825357,96.66566496014929
0,92.08592078595912,46.27240079639728,59.97626052959323,57.935861339532366,141.48650983524834
0,78.11578912436553,46.252631988075734,63.025566023659465,54.767398266888016,159.94782230477213
0,77.01284469224782,53.15022207370072,81.14023964806267,62.362782315392494,156.05502549176043
0,87.33523415613753,66.25440469699922,87.17060778651275,71.93228643057304,124.9508704129744
0,90.43659267209213,54.45009806367284,66.15027747412233,65.88148877190115,79.81257009679673
0,70.23452049098545,37.36693683004963,37.279069348142755,36.04406431802567,65.45708977600316
0,37.408022482580144,16.414776386231335,16.15205430454494,21.409714050372855,58.723948389017686
0,44.0784179575198,14.880477722537059,17.808005373795826,25.054700265169604,63.484338550106706
0,64.91174925835696,16.23201431017087,25.48988370062171,30.48799109126392,125.77292740064078
0,71.53172516913958,18.57454584229809,24.95074245306922,39.9984719543507,145.64772166010073
0,56.69381749509204,21.85530504039533,28.495988542163808,38.96228597575142,112.32141895838691
0,50.10337332259955,22.157665366159964,30.325630008192224,27.32558028200902,64.05219104777088
0,45.0519170799341,22.52079520500746,27.31464132391666,24.419803283071534,61.780873378991586
0,91.06822084305364,20.95150555629856,20.545702205567277,26.635500228413143,163.2783269366425
0,94.8427754580852,17.68542448513498,17.098100984166397,34.04681182837834,588.4981921426564
0,88.60335662229679,15.605369420268865,20.112787032890836,34.3752806874228,651.579628947031
0,247.90221958928757,16.667099905830163,21.561083454057876,48.51738945367639,504.6558981554372
0,293.4471838899556,15.44849784765826,19.81496487824023,49.127740401381644,538.1312901164696
0,239.41582713532128,16.62089158680645,21.788628583601188,38.77795438737746,634.1363286400559
0,137.34986698986594,18.52167465791671,23.83091960742803,38.03906510897366,480.0757222614277
0,117.44273536309714,12.184239419133977,21.917354721507525,18.803115333165184,281.9353231044516
0,75.45880132214485,12.467555676159446,23.41494505980227,20.00794306687156,174.30459381866768
0,65.67332997180354,13.762501820995501,21.834564667918542,20.72656433180878,129.2140645046199
0,66.34800616598184,13.301438316132646,21.484273046138973,22.66879101672638,74.2021696930383
0,54.16272567608681,14.522489305791444,23.748542366552655,23.112540857073792,43.75886603565259
0,41.53279907006884,15.631822273712512,24.28124188289075,24.422817895961032,48.30450327439096
0,34.11070520067548,16.459415991985274,24.460423608360394,28.152536668599733,41.3890777168436
0,31.349187234516883,16.780942451810724,23.956468738243,30.36771976505948,44.30347272042763
0,65.05049635685789,14.94981999725345,22.09083637019176,29.986663080047958,45.40042347413396
0,86.90258904851596,14.544298630853627,21.58720386615142,31.036320073768415,442.1517777861698
0,82.97769329473525,12.713285007202815,19.979473704531507,30.08594420375168,724.6151717104693
0,97.33837655255915,12.568971485455348,18.990855010415387,27.16099252008541,675.6801871409684
0,96.06903875904963,12.464071331596623,18.00996269091441,24.529975192836577,594.7571719848596
0,49.494492692944526,15.680933949792133,21.142530711078823,22.54526471620941,593.5371978748886
0,29.37649120886902,18.741699593892704,24.00271147485294,30.718664335023988,408.10752913355856
0,26.454943449652284,23.015892781793053,25.887611453711312,44.186748542089454,254.83820429686202
0,24.283750797743895,23.10589977261295,27.497300595474538,34.96269354675558,155.81013555695287
0,45.747428535262216,13.913835596688388,18.959982229469098,24.651263022135776,84.77866240421464
0,55.96223456311169,12.513073030953018,19.032218751781095,22.95697010749741,55.779212839587785
0,57.46236624701766,12.005742509410824,21.26718766804728,29.708193578088117,96.38581971755691
0,32.802021149457076,11.137032348922753,22.008195028195676,36.40370344136746,86.9186014921809
0,33.65360755770877,11.475536086616199,23.966198386696036,35.43146980171139,83.81531659759081
