,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0,37.37681856958939,17.401877125448557,31.728548533060437,120.96384733721236,46.46670914033896
0,38.569585189414106,26.692327253492355,28.06745778136119,75.50200377968066,47.20720658209349
0,68.12703885799253,37.241874705298876,45.9995777500954,194.5554598558683,70.04615206658983
0,77.05790928347787,41.7654926332767,50.48842837791954,273.76272120561623,78.88467531648071
0,70.78329336743047,34.368286322593434,39.51304394126446,302.13201905646105,73.08233657921652
0,52.922997772599864,30.290987189697898,32.09764900223079,329.2703122185363,41.3980036316436
0,57.6792469930037,31.788351127987312,30.75716454252531,302.8147513827088,41.79932717977294
0,62.547543185185994,31.208372079591154,28.864949472863593,92.44755151781223,42.90955134655339
0,54.52967173618498,26.095592300259387,33.39813888485397,63.87863798192426,38.988412229548494
0,53.343848303029176,27.1047034820968,36.80415204141332,67.4578650845402,38.74208910203728
0,56.46086216614663,28.89965357214561,38.27374218081731,71.44807825234223,47.93779395453596
0,51.524906867514,27.83775116202965,35.77792742827771,67.85322681473436,43.92344705397227
0,80.40382227337128,39.192764376686654,41.17154750612911,65.41785246504539,53.42128750112686
0,92.22498761789402,38.37679292595576,45.489791341086075,66.71381873747775,75.63963549631993
0,162.85738347712004,40.33674441363428,44.24262163349711,62.72730538058551,1225.5233474690601
0,145.80255681240965,37.45809211696637,37.738525742955794,68.81349848492872,1533.0860177792856
0,163.09079026519126,36.117116059750394,35.60195881965532,68.65304349341524,1647.8667995993605
0,181.23074144737265,35.9653966892156,35.18677851449613,70.49003103868934,1816.3619129465983
0,109.93331255352683,33.61335165941393,31.084112409673455,70.21137861385199,1544.2044009547133
0,52.691030569175574,30.60958596739289,28.52903069734057,57.792911851226606,192.04919657439322
0,48.71765287385281,24.08845223342732,26.669212613246142,54.948463613211906,63.93330127830155
0,60.996064712397484,21.47160794137787,31.27376093390407,60.71860616797951,133.03454157460672
0,72.9585816980574,24.755125264404718,37.58364980621957,57.537612134403204,158.19538902162273
0,72.15291326336161,27.101123702161516,42.21353817272612,63.7393516789062,128.6635490516995
0,70.42180694250804,30.149796703440508,47.33708403342213,65.46062040659422,98.26797571510757
0,56.73957864071192,29.03565029867969,38.34010610791245,56.75595834950097,111.36816336741181
0,39.41157342182709,29.58120222802201,27.670293772121685,60.658322341280325,98.67791200070869
0,53.0991409290136,48.203410871976025,47.46895064757951,63.49425198773496,62.64305996880654
0,60.550769348232386,50.816694481919214,50.85551127179033,57.30526413846002,79.54401407272978
0,85.08214889317831,54.05522294124087,60.92617553220603,153.91535490812234,116.46141958447137
0,89.50265689677492,55.58967274218152,64.78564620574416,160.27992566852978,113.5678551358405
0,72.07105127171432,33.285714455001205,37.4597625822915,195.16266517951038,59.3602515693291
0,75.78244568644583,41.50430071166453,35.93026867363721,203.10941446125236,59.657590522171986
0,67.57512424434256,37.331539564284625,31.432502793961483,381.04175146284837,61.34344481502078
