,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0,87.1454811259382,37.98833392315393,31.98567156358566,344.4009611579064,230.09081065318932
0,75.8532832811115,27.019121447591097,17.583911620700864,167.4976418253846,188.49196603443792
0,74.35710071861632,17.85631108462468,18.157449017470753,224.87126196865026,181.27975938692634
0,77.47274028230567,16.23616312209511,17.249330214271907,302.48002408641725,156.1540847868693
0,72.96234740571202,11.265769170172542,19.13416787552814,236.0863411935917,130.6337609384275
0,74.06770375770604,10.303836066584699,17.037175562943556,181.6241556924226,131.4712604199649
0,74.58403397057164,10.76340803201918,18.72547261489297,134.21384228694615,120.49101360103914
0,73.91355631467795,12.026925894885474,25.22539050813407,121.80830692206747,161.31577179897292
0,69.44012922557894,15.476963452750418,29.40172832746638,95.08704986013517,200.64180557358299
0,66.75427036852417,27.643863941017997,38.12290733092873,80.20953294557242,237.24805066591728
0,72.30274686452219,29.223282582772228,28.215033951849595,66.53167845797633,252.27512707116082
0,69.71679796844907,23.24682016783385,22.5352441430352,60.563544260992444,247.40644910422233
0,70.81282737067468,12.729289671946336,18.771582035180586,69.13331560895439,266.42255568163336
0,71.52692886676492,11.913048619130839,19.212221545555625,81.06278485912749,237.15424030160497
0,70.09555689354391,12.870838249732303,21.316342373428878,66.9809615209476,183.1325693099799
0,76.40479646398744,12.465813908536356,21.0933956197645,54.96020438928725,147.29243720261897
0,74.10664485670466,15.811844251988132,17.89452942222973,100.0479495825411,137.12017500836217
0,77.50353299121068,20.56988507947076,23.074136571126996,142.89647018944672,129.00971528809578
0,72.98642101041312,27.772133713929296,34.02371180604619,194.19250314003537,221.77956753513575
0,72.76844058718596,22.826945764187965,33.7122749391671,154.3422269078068,221.98602446230842
0,71.70478404363698,16.406958633991465,22.76446730102056,99.04703559180878,210.3900862371889
0,67.31388601543566,20.526087824587613,24.364204167167188,66.27952961112393,207.52004254807133
0,67.09685784233595,21.0415365719409,26.308077475012713,48.420635927285794,171.56561428355496
