,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0,74.16546121992015,32.33229335898361,57.54170269770902,47.32193381825928,83.44956345878512
0,31.654400168987756,17.872067190087705,36.80931129614143,23.533354803401572,31.68254312916973
0,40.70050651134997,20.081496371771397,42.83094042569721,25.950603066457795,34.4411061271267
0,81.55782051167306,41.45069244732865,80.13350453970396,54.20837363717042,82.41421612607287
0,92.56119652018324,50.62467619326975,92.09617323167309,58.705649704994315,90.8501746098483
0,87.52173202696795,47.61400218671965,86.38687167172574,57.123821746435155,85.66663287215918
0,79.71037666079852,45.01238427782581,82.50625819929984,55.47493143996405,73.88451383978874
0,72.85966982842184,47.102213723333,80.80561416194476,48.661896520013435,70.33254576900278
0,47.03588729338799,32.78504828945766,57.40132072431126,32.83360321715783,53.483247050161275
0,32.775118828700286,21.72606651712324,36.308940948560405,23.274723534046725,37.5172895039493
0,31.92182454754285,18.390906372042398,33.709876716230255,22.544185650164632,34.99880619883834
0,46.30421581155854,19.77481854571698,41.24196748207754,29.72238812052579,45.116674050372154
0,48.12745923906947,17.90634946830474,32.57516827817341,29.127102073839552,38.44820543711232
0,48.11061053473668,21.04178765945786,33.30674132381444,30.058719496364493,46.16197995474916
0,57.68271885691375,22.84414865890948,44.41449565821569,38.11490152113625,55.650817562372
0,46.853694881286195,19.715242356338578,34.91978548372725,32.55815762789369,34.96688182173589
0,31.40453214118489,15.204358864113972,27.41976242551194,25.28518689941054,28.24796967516878
0,34.77796719142941,16.804260797310484,29.609229302097194,22.413942259206628,28.780697308992774
0,37.93035960057235,17.643635757763068,27.693240120993828,23.2253762584983,26.978052159549733
0,44.51042700869181,22.61461084578974,39.407273908513275,35.5760917154504,38.608601986681805
0,59.54032387758298,27.052782389622177,48.85029546798907,47.627828885305775,57.783002248304335
0,63.89938804291033,27.28627510530303,50.043370867403986,48.17387105983449,60.05709042728606
0,57.35189414546146,24.56106683289407,49.27594487075724,45.93840733153288,59.381518433407145
0,48.45073556745333,24.002100744439353,41.897700192151305,37.84420702529876,53.44321166020839
0,41.160988179532154,19.10617006625047,33.00403742242611,25.945943376293865,42.024032471733086
0,44.67345837071789,21.169978899295685,34.028394021973746,25.784866072799353,38.96761269277671
0,68.10491541735003,33.89365680256261,59.49045140286826,41.775432021943764,61.94361823853773
0,103.60796456316194,45.21764278295618,94.41361751938553,70.32440866542946,108.75220572520621
0,81.94391737393644,39.3510600981182,79.60882364759068,61.86771654519323,90.55823267845402
0,68.69347813577372,31.270225085632987,65.03832619776716,47.355572915638064,75.55932956641279
0,62.717127361158646,24.4254255052653,52.23555845641813,33.81175991134192,61.52987880403632
0,35.686443746527864,13.80045932057261,33.181218828924024,21.30842534593529,29.348207353445797
0,39.31030484067532,14.177949973997846,36.81212377439912,25.22315544404483,35.234029870765816
0,38.26997585153195,16.159109824177147,35.596831908118695,29.399592373015334,44.637709857232636
0,34.271483093139516,16.11744702378065,25.337227138649336,24.897700899125212,37.59360976061442
0,38.91439511828516,16.36627026142822,30.321804331931865,26.439224288325185,40.549343762513
0,41.925469336400795,16.280405827440973,31.75097438641264,29.878767287872165,46.206945895701686
0,43.026515629451154,16.596155013128016,33.75180698904953,28.32162065292713,41.95788747978446
0,40.17447151765155,20.09738419879679,35.8522397175958,27.066896456586292,35.99278874399809
0,39.48391131135022,21.064716614238392,34.36187114969773,29.11246135482719,38.206459898841125
0,36.46158517476918,21.66087263346797,35.79106510913971,29.580756688208353,37.207528532680435
0,39.152816756910006,24.634632456798073,41.00496567146218,30.449978602234943,38.83747719463062
0,38.43820087599896,24.35529976826849,40.11190827982667,29.118172013070346,37.27253937034008
0,42.94615397057746,20.965397092854985,40.042563460523674,27.901748569259105,35.71587245963189
0,87.11767941638264,44.2474587988633,85.54097935969536,61.02624401299306,90.29222932864822
0,82.59605751258036,47.51923441167301,84.28458272981206,63.626997836584785,91.48095256644264
0,69.77823962339036,42.17257539383537,67.5933311485679,56.23477897292488,77.1755756693105
0,68.20667393175728,38.354611580014776,65.9321158977469,52.95176286230076,72.79594325241968
0,74.53941656573238,37.49685917377953,64.52789947438647,47.7311550659482,70.73813230011379
0,64.54148398784436,33.45936854606153,47.95542227972859,36.92355977699797,56.88060460548948
0,48.98509310314146,25.19643051995583,38.531016349078016,29.794895777289906,43.87072800823254
0,34.804712299534366,18.85462084207148,28.871568233109514,25.602292393007684,28.78776208552203
0,31.748600469309494,19.606752844953185,29.37441742933994,24.66027806389507,29.22363277225901
0,31.16361116082125,16.94215403659028,25.381842061344834,25.64802272558006,27.71557592096519
0,27.1004575534629,19.168072935105116,26.03471031035223,25.632859916304938,27.236886544523124
0,28.490883643970008,17.536352101295115,33.21320250450812,24.896419406971813,33.3865059209262
0,30.576514297219397,18.556911249487523,34.67144035659817,25.034214137186602,34.385590054107354
0,30.628156432848186,16.83237410490755,30.51323283810509,22.155592041617492,32.290260569227634
0,31.56823907535416,17.33088071357842,26.11891914133003,20.317851924494118,29.85325750917332
0,30.91772751755752,17.550651071447053,28.501444193370098,20.037507487538054,25.88711714610909
0,33.751125541157535,15.24563551237776,27.958898429725632,20.868097751481226,32.6562257534731
0,38.61210729702185,20.241081821477064,34.762227608676454,20.57642143409292,35.57651150013949
0,40.433380400306945,21.882485052529326,40.88928378590581,23.48200198735787,36.66197096554421
0,30.29555825620184,18.373559755730927,31.584709682284693,21.49698629294894,27.298753471857502
0,29.07987689954028,15.691244682230781,33.61114692310796,19.553319107505214,27.22768471846891
0,28.738558302348306,14.575441248655912,32.80795614108365,21.376400224619047,29.811621280438636
0,26.45293309940874,13.517717640377192,28.296660195658813,22.363663933034584,27.14123848593598
0,25.173310992384256,13.17818346694666,27.883661250537255,22.658742729422855,25.481744190025584
0,27.068553166227996,14.217676140915913,23.3946850912263,22.28768408192268,29.273024303036884
0,32.50274865508242,16.668561617036907,22.29795715216385,22.16455167595784,32.75252362972269
0,35.36023126181749,15.999129006881159,23.215056707357608,20.92111434288884,34.369390937413286
0,43.347100788400745,19.98402724293059,32.457241981627504,31.14643027985591,44.031599494227144
0,59.40889094320786,22.078401896832272,37.4552763441929,34.49062653785119,58.621551414855865
0,68.96061432653347,25.003947951017157,45.033702582790895,38.887887574140585,66.08956622052841
0,68.31231396624477,24.6141636382837,46.30713908162773,39.5498638920089,66.43423544581343
0,66.49821669823534,25.1857830426467,42.64355358451667,36.867624869592035,62.85627608478204
0,47.65354244713406,24.77578250959205,38.570978934410725,34.46330021620655,43.101555732971406
0,37.1257359248729,20.167477018356585,30.902291779018128,26.856076892241724,33.26769834297014
0,30.84758354667906,20.944014865719616,28.741751232249108,27.911912990449487,31.153423241598947
