,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0,37.77233151428978,28.504106620223656,27.81436072783875,42.62115670311077,57.12657673099154
0,51.2929768578789,39.06036512417503,39.31420551312331,60.379756085720764,61.73509407192604
0,66.90890397657022,81.44306025920777,85.91718075847679,72.31994633249609,70.84676413330462
0,81.52680087004762,97.00954103408394,99.70260753845152,86.6204236667422,76.76443309856035
0,79.21792058456491,91.54935877346486,92.76704284175304,84.26829296842678,72.5041019671466
0,45.132167960294275,51.73650750564274,50.08061507647993,36.408839238481,44.01066455528037
0,45.93110201675839,44.84032548493566,43.260561198648425,36.09781385251779,40.63931779944893
0,44.70023089168563,35.85462506891701,56.46512756832069,53.68936002370285,44.37139180143395
0,52.21491542472111,49.36860374096432,65.54873725435992,56.91440145323896,50.18184333156771
0,70.78567884231848,70.73991429379362,84.97243634759127,69.77501922862271,70.0234580242368
0,80.40921255306415,76.3456413627771,100.43064027405117,83.40968193630566,87.48539981228859
0,51.011312965422846,45.06804466859752,62.82818469799044,53.44774210801831,58.058476789753485
0,40.000749796670725,32.9021813477707,41.267643129303536,49.25831874809911,43.245258946612196
0,38.045065507591865,33.10703157193359,32.58989432849465,44.8040900684803,35.820395133214184
0,33.72542966709174,32.405327278382025,26.074704690876306,46.451469528320736,36.97883480040114
0,25.115905367207578,32.54380321231903,22.70492169995275,34.24211624964375,27.546852684659594
0,84.0367414454427,86.69657620183293,77.42310376885224,67.36245589232796,85.32956381651866
0,104.6350726363265,102.44464550719238,105.10609468055623,86.54535716814142,110.55633342552142
0,101.79271137345309,93.08206294434008,97.4037713533799,80.4895054092521,106.6348214558813
0,108.7921702800971,108.5465928461231,87.37812190519946,392.8977172130823,108.38600175985441
0,122.60974318702405,136.44296117811044,101.34162429841491,468.6284712732759,121.88223754511753
0,101.80986954919854,111.56057468618509,91.28410943916708,395.88172352724916,105.30420536168238
0,91.18334399703934,87.04398293103563,86.14748629216214,279.28194402886754,92.77351282487608
0,86.88922542035196,80.3641728969938,76.23489555612436,241.2786089682112,89.00025146230419
0,76.43951937150325,71.22857878580898,64.5234697429298,198.43446750302638,78.15056180448788
0,44.32288062038203,35.260488499596335,35.17436524850858,102.25235048609814,55.47994179491357
0,117.32632184464077,116.12684453825034,112.95603161022059,162.79325027001875,129.28216462140907
0,139.00661514769993,139.1652382220384,129.76309101213303,180.90655812311235,151.88393729755273
0,128.25294905314183,127.76261560432647,120.4873548532852,168.9979553167284,142.69178625838464
0,224.2338295415493,209.5497569166835,201.10408351408063,161.28012290337716,231.54488357747815
0,229.72146016818127,221.72067584511905,205.9332965339226,168.7963382498015,237.19537434511176
0,195.46212537235098,191.07929068234853,174.7977337783394,157.65891593025393,198.41728412590712
0,142.07358171765554,138.76290252821846,130.7619390038804,135.13205168309983,146.07056299901492
0,114.87432172122139,120.32035173211615,115.41469744834862,118.1979875837471,125.32776141837815
0,110.68197146348771,104.83443081289036,98.20608109244951,96.2480127213377,111.40429128226252
0,103.80938266926327,91.85482318170759,84.6265890403753,77.23430993155256,95.17474169004028
0,105.39281460650504,82.835270537244,84.35623604011823,91.03582041467968,95.03032295916725
