,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0,24.33898836432886,11.415824084447735,20.63398535894009,39.63825900535547,25.32426178152072
0,23.687744178546385,10.648125862049561,18.97507398146738,35.88657429508709,25.228149800406378
0,25.60172427768889,18.73202025274772,28.97198536945608,33.66180233716255,27.662289543341945
0,34.6188443456792,22.37282815722671,29.516871464101403,38.02387563747521,30.276626241892455
0,39.334245733819806,19.83515715842993,24.559477761739057,34.91618108891937,34.040653202954964
0,49.035218932757076,16.089332779538456,26.750222320453233,26.722440062010286,43.461812982854234
0,49.74955564699329,14.881481461540146,22.83919409453705,25.603374256120865,43.04260900043484
0,31.91596878611619,13.228552107314053,17.845769004652066,26.95703260240039,31.91241458998811
0,22.295730845967707,15.739524749313745,17.25473084126645,22.155611682582247,22.665072250790487
0,19.507151765913942,14.410582813982918,18.044991866683645,23.681799825846962,24.34672873406225
0,18.61104982203065,15.538426466718565,14.673178691941326,29.94310678665741,23.165799652599695
0,18.75010504302441,15.958212797407102,18.318694714898754,35.7693426312974,25.402060782333002
0,18.449702185240128,13.306413443287191,18.931869652668137,37.54302197022822,23.277683324534816
0,18.9428621732307,10.501739686287923,17.473138791247752,36.49050020005153,22.447979648432238
0,38.31507553378109,14.031658084079847,23.10360601832926,42.88519358124738,40.33853265172366
0,39.35525374950033,14.910218730008589,21.90218320350927,38.55287477289074,37.76588537088239
0,34.76208135877941,15.650722274664338,19.642272982858174,30.01061076250482,37.84346721692906
0,57.40266486453235,51.45452209929264,41.268935994810946,42.589810828785616,52.43082107174438
0,55.715581918391464,50.40825608641093,38.67310038690599,48.57475438946438,47.677313273238134
0,55.49716103831679,45.0452730056061,37.09947742227063,62.178664043706284,49.09838599653274
0,42.828185042803675,34.69987871133915,34.16685212347289,70.933031697448,51.08549080381112
0,41.83111344566581,22.33728620624065,17.066629592500703,66.69397921410284,50.692464968055944
0,32.28301719812769,21.950798185450907,18.89334628891179,80.76484311061445,39.76366005943962
0,26.58901258872966,15.39755545387291,16.57435942143727,85.19810205299615,37.596760068575996
0,32.983496294584405,13.86348122454119,17.084133902291924,72.12949923037255,27.393286154674506
0,31.34351034457823,23.503306152344493,24.339221027249316,75.83996763903873,29.549230991474634
0,33.83497501219799,23.289915284772178,24.268426636089725,90.56835628882644,30.268351627916182
0,31.991564588373432,22.825017058216968,24.77672232065488,88.69530435029921,31.236456628822324
0,27.498216052738865,17.37611083350196,24.88554276820545,88.99802114507928,25.782300126110496
0,19.88292199271075,13.516413961144332,21.03582974120775,80.94741427394047,20.817635182445397
0,18.705579340989786,14.65395955557807,20.35516919864161,74.85138234848483,22.218128400866423
0,19.792416473823245,16.43194707866769,20.84417733601947,90.98962374768647,18.453547909663378
0,17.588052523008905,17.313876167979725,19.582371063378865,97.69781885961558,19.72569758511087
0,19.099426253492688,11.065220787534583,16.544971973045342,103.52704276667797,18.865753201621164
0,20.789332493993893,11.831649249628388,17.08156343769229,100.95674890926759,20.82753525949561
0,20.36437787771889,17.77683819232345,14.493127002625645,93.61428275551073,21.173035796912647
0,22.109821453671785,19.148075705973135,16.284550880442488,85.59674098679334,18.629445581920372
0,21.18538182669354,16.4116832617155,17.633700580711583,85.75192796819915,20.397966662055712
0,19.817660552034766,13.330957869828094,17.102229482417712,85.55541793115823,19.499787838489986
0,17.474493124874936,12.74267630403955,16.805385232548865,84.49089662942426,17.067983317425735
0,15.683320979260992,14.578098914456785,17.410583349107345,85.17137843122191,16.99942990209003
0,22.09491746930584,16.377606502995768,17.929601556951955,88.10448882318902,27.8721830157613
