,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0,37.688279474912505,23.14203982144526,26.382005368773253,206.03619699235614,44.653845342082505
0,34.52165946999563,23.085217153891886,24.819216393854163,474.28448247280573,39.90456179959785
0,34.005617373291905,23.564154264923936,24.957268656973806,513.9495437483937,57.42081221823366
0,33.385322379903236,19.68340527309319,29.537940946765506,381.6626573128533,53.92660311104917
0,34.74498048475299,24.76776277009957,23.758848729800068,206.02120271352456,41.273822275559816
0,33.13420976119606,28.023287738970495,22.652861550337498,186.82948550669911,29.15268867190219
0,32.35204445944392,21.711462861010848,19.301253626163092,168.1751173942771,29.384241333197437
0,33.59601077095758,20.82361153520442,19.231111585908494,121.97042660418923,33.10983213001432
0,28.81996390463532,21.574907219006036,20.154742144840938,73.04299052766203,35.375748604368276
0,42.76774307895105,31.256488535407236,18.33639279235979,43.06754929525143,54.242795289183334
0,38.35739092766103,40.94721524008565,19.737908407069057,35.21339600135908,50.91473263945575
0,32.860238653915296,36.69005034633572,20.754867973994966,47.069272441587906,38.06820883604606
0,31.587745253721124,23.060492367122915,17.99818870370918,39.13204282277326,37.09179751261207
0,25.63808278346387,21.52545448787934,16.180387772849407,34.101758883644756,33.12275587728122
0,28.682773040547687,15.464603218148884,15.95709672644053,45.96676342393947,35.53187245082128
0,25.120938901255176,17.332765857734397,17.611364684718488,43.54726469087024,34.83113267065358
0,17.860912204922727,18.943389889385326,19.11263834074815,41.8122446258267,28.470589751918375
0,22.653464265529184,22.198290973246927,16.90851293113053,36.85756933819882,24.910820143404386
0,21.61323250484014,21.21005782491369,16.36068621359588,26.44542979985567,21.14223036790986
0,20.46646765725607,20.140198181746364,20.41947086234268,28.526368870429767,24.719593013055036
0,24.448744640638246,18.572222756402844,19.195852234121432,35.555345192362076,39.93847945976722
0,16.40242539967296,14.637397117398695,18.525011605153516,32.6324115222418,38.576809054212546
0,14.045563683834096,13.904706622088614,18.480961038778233,30.311335717814483,36.310787869397
0,16.035411079065124,17.21511993643558,18.64769980035917,30.572560666025318,29.827352135766684
0,13.608253655873956,18.17853551406169,20.434433285207284,31.549613304065875,23.6549940419371
0,15.235034116092786,18.34166980446366,18.637004967827668,31.44068255253861,36.0373110999194
0,19.882419293761963,21.177166794459968,23.43677343624657,29.741338041541066,42.48597513804681
0,20.86548714806269,22.23830122097027,23.827018228474113,32.14171687682074,37.909341319938676
0,18.593323960913963,22.578087848867003,17.60907998856678,29.972343284815828,34.30309629808228
0,20.546194633471465,22.39369005479935,19.569742521737226,34.11214869652152,39.47965206202511
0,20.160320217205452,18.176891181195206,22.353909433577403,36.412239866149626,40.83502202599029
0,18.571848671577087,19.54855877528745,23.079476965294177,33.649740153776804,41.36011632938373
0,20.891208297062807,29.958359801574165,24.528440569026984,32.645300863652345,43.199057224032444
0,33.45294920227645,31.60227684309101,22.53141746179532,34.33531034964832,45.70591449994592
0,43.963086939771316,24.35636917589044,22.28309926651274,36.31179787298342,54.95018633868188
0,46.70502246804398,25.57564426561783,22.864179290159832,35.41680742415737,70.7024706511994
0,55.152556834758954,31.401071725763916,23.337837969015553,32.928790552664935,71.89524636897941
0,51.571596202602564,27.711618030137057,23.511283963576354,36.00961867477559,65.16429855645892
0,36.2985676586599,20.53563287346279,24.93498686675458,34.311356748781876,45.1727033391225
0,34.182858218665636,16.91927645195103,26.500738577972626,36.55445086302175,35.36242234358645
0,37.82352947262855,17.05484552109675,21.150690498639495,38.68971178503402,28.89180245466694
0,38.13411377191085,16.73021822885989,19.344294459219107,42.10848036594172,30.16111014572602
0,36.84256345444338,18.909337636036465,18.503644908695424,52.650185714355814,31.477079493118218
0,29.709512586337844,23.585162841786367,16.38551508166973,59.03647983927987,30.737275167849404
0,25.05398635723171,31.164886046859802,16.73155543860786,53.60687150769349,36.76012692869
0,25.777729873237792,32.42997838529935,20.81320932767926,84.61967264450841,40.00836575636701
0,29.126573597833875,22.81266963440173,21.313834676858797,98.16167040559243,37.12873518555967
