,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0,75.2148865790662,28.9721526323675,48.33231878135666,77.27173063876114,46.64888923996637
0,87.21742887351678,29.006575872568146,51.437798487878354,47.60639755398721,49.607762992201394
0,59.93710140150406,31.31482038618416,46.60428185959175,48.35097450016389,38.46321101556246
0,29.20010714115395,30.28076480695672,44.48122183826497,59.437936750610675,39.47170791572261
0,30.06285398269261,23.706711069518267,37.812646434825815,45.842113943074274,37.39869537989842
0,24.448809607739676,17.370746834100437,25.664264488591908,35.96153136951256,25.43951366461459
0,26.967122110097947,15.79390146636973,25.478383906466025,27.89800303988848,28.507450352496406
0,29.3591081510632,18.218538452935306,33.549371262926094,32.201795284221774,29.60444295711556
0,29.265036404931372,20.55172187636988,35.22952398963922,36.40586721388948,30.70649122746507
0,56.55034493290113,21.809239597582962,33.15345893831559,50.92207640901896,45.49781592156271
0,61.26918560192992,23.755590840507132,35.90830060605337,46.58039340118506,37.40420038106781
0,54.60909770997506,25.958383988836896,34.461339796056464,43.35026961166661,32.655236520619894
0,29.260022547251648,21.546591655015387,22.69334355036899,38.23002157152092,27.671221403075382
0,33.045720136597794,24.147675895419574,25.69576187518535,35.613817699216604,29.168100168289435
0,43.00110410258689,20.220204185279112,26.003538190810687,24.930872143364947,29.33632170654342
0,46.86418014939417,23.206147061149828,26.64155914384733,26.88193112471457,30.562528186247498
0,38.4132213652066,26.661046469158407,30.169842436644295,31.31850367661233,27.705427725451763
0,36.38130967371496,20.74227540099677,34.21514479154678,33.25214524492139,33.959958392098045
0,45.184690018454646,20.16419266092753,35.191402644293404,33.993745462222854,45.935544304779604
0,44.25642957536193,19.98160606656455,42.86850321587913,41.33955444247678,44.64199250907319
0,49.518696570249965,137.09636367777347,46.31498819666011,102.67422470793598,50.72127687868824
0,47.96567778835483,146.9094493841394,44.48683288280446,143.46241343052785,53.03975226563633
0,49.09050877455317,134.5455809529579,46.9006753056669,159.3154256437649,58.16796403374141
0,54.758856611267866,114.4629111367397,43.246868758832704,106.07996780001545,55.001569495726805
0,77.34741573728742,85.47200715407094,74.20439486688417,77.1033072931843,92.57900106559474
0,69.0874561989859,62.665836251264246,69.39164971869184,77.0597408360956,94.77844147518172
0,43.80094135876795,81.88485259063991,47.62956212902607,78.91619885510093,59.82040947438185
0,36.34572612894852,99.2826760100722,35.54158679411174,121.60148687503886,33.06668868303381
0,29.799623942028134,97.2227724562437,27.838369510566853,160.40341054936417,42.58237074984583
0,27.23416872063054,98.8297528729847,26.3860987091076,151.39817514297224,43.82921248171207
0,36.33939236262798,74.80831372946795,28.77256900208583,80.68814115253416,29.44161878652945
0,40.3663482326849,34.46196431058243,38.43242625664036,47.109922151574985,34.97513501696578
0,40.35158228070774,20.00575091843605,43.40670754587554,40.83027555889692,48.280105217966145
0,27.656897906242968,21.99306570846826,33.44118863267742,47.31829225821355,46.60485680071735
0,33.88013356594312,23.271312203744074,27.447186077663385,50.859127573230744,43.684361627507045
0,35.98034451658044,28.386332080913846,28.272414129260213,43.164600744030096,30.778406751220516
0,46.3715096870641,39.80251658641341,41.69198266770948,43.50707848068986,39.596779922715164
0,49.334689709156336,36.28978763812569,43.479239979756485,42.54674511315639,41.24118468854691
0,32.073272670333196,28.485932060809002,36.53787454779114,48.44954024262274,29.337593785006746
0,32.829103495400986,25.471697701506905,33.00269676727492,57.81075784928912,28.99941415634856
0,30.934750199132154,25.926566530447108,28.23970528546498,60.75386791556075,33.45581707459136
0,36.51738267038704,51.43330111820732,30.590832849007825,79.19080218265687,49.59359723714066
0,37.060707595596405,53.154713412630834,31.282861114697024,92.40755912190215,51.235776081278864
0,30.12530024695277,45.8488530534548,23.454417003119264,76.5787090501592,32.312202756297246
0,25.96302975822335,45.84443305736971,24.188826135282714,56.190335031117414,20.27930595938368
0,24.343442078685708,38.894174952164875,22.759691530237053,48.019909922890946,23.12450313098485
0,25.172886668107072,28.015821953932218,26.227256081486193,41.002942983294254,26.113472806899974
0,27.788086368941176,19.728959911945914,26.242159259073937,35.81557671149844,27.194605017608833
0,42.796625446743526,66.04947222818986,45.74117667887223,45.27057012465934,51.61917384705934
0,49.027400848953036,71.14070470024927,52.08302268832128,44.778981318172356,61.27333882019641
0,47.86061110566849,70.97686685358201,47.98826776643337,46.08816008261768,58.14787545925532
0,42.29334674895418,74.23367713488423,40.8517256467925,57.11813331035616,54.497746924310306
0,31.762487837609413,51.10439734053596,31.167748580127185,55.93793985021908,41.11736905075147
0,24.587924197098452,21.44396076900658,26.956816757208326,49.16457639107335,27.594477727145385
0,24.96893849648618,13.857036818636178,26.61802903834819,46.99768987370678,29.25879095971083
0,67.1568922907208,16.23540898080097,30.51250916103138,47.97251014927364,29.71647570600054
0,81.63483959414691,18.20945963369519,29.556210973909746,41.531951084865646,27.470896495298906
0,76.16335698889627,27.358985081903466,33.10772296741666,43.043339535841625,30.378011987184266
0,80.61425756288769,32.00636930861742,38.7012529709557,70.9151835305944,39.950482409373265
0,67.1492766599021,29.991486760686993,34.48280878635459,72.61219726527867,39.161946641098346
0,31.705761922006122,27.589478754190758,36.670933997143145,61.511142163983514,31.300345886230687
0,35.75233869928138,26.59813443288798,34.902622172159106,49.12166766781126,32.860456869009255
0,43.565518189211474,22.28832473566894,39.066314877777295,52.72699022160071,37.88744852805351
0,46.83766922297229,29.491382094861876,52.2131224962837,54.56091053564642,49.66679553909124
0,37.746393053323196,25.879766897761726,50.11528582775915,51.10961440097807,43.487220457135045
0,27.573175683564248,20.71161081140521,46.865542848263026,49.01476515514009,33.942113855062495
0,26.793466948184832,22.180506276011624,42.28613828539371,49.50477649713531,43.1138615134565
0,33.19690616268013,28.80688067552181,43.84364151877564,54.25739767777217,56.83269191969635
0,30.093264028553456,28.662255359457237,34.08711631236301,40.95804117446064,51.05781811222796
0,42.85267151886272,38.433805521360846,45.11910404424059,38.727237981431735,47.408569331087804
0,55.61993775426948,43.30169750256377,51.450107440426514,39.554250691635296,51.40801280713489
0,51.985680053572345,44.15598112264892,54.54710597426931,49.65548844431691,60.75694450913108
0,42.45720911085968,44.50820115611773,50.52566986445742,55.04536167334892,61.06976632421114
0,53.72202228764319,66.52246333463276,58.18162795859313,63.03795818182258,68.96547000030446
0,58.82650685683075,111.21244065511979,51.47138335758836,53.56011724229662,53.300632542383354
0,42.34290336732549,95.59735569731598,35.715599637484694,42.2995276875858,33.84985309155354
0,36.2402355320458,82.1360090221759,37.18983948673921,41.378089208219194,35.48318055708801
0,37.718984754880445,91.38947316273247,38.800361458198125,43.20413015431316,37.43170990106304
0,28.804260767788197,63.171278669563385,35.03956402842168,38.89608147268425,32.79828495231713
