Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1639778987.520586,1639778987.537787,17.000000,0.000000,4385.128418,4310.256348,4185.641113,4030.769287,4241.025879,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.528401,1639778987.545702,18.000000,0.000000,4397.436035,4299.487305,4192.307617,4029.230713,4218.461426,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.536215,1639778987.553517,19.000000,0.000000,4446.153809,4301.025879,4196.410156,4045.641113,4232.820313,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,10.171366,21.203291,22.814945,3.269532,2.313721,4.446837,6.123729,4.733801,0.802321,0.646770,10.738179,12.117022,15.158537,2.408454,1.077865,30.742609,23.227375,23.733368,21.551388,38.320576,18.518568,20.382376,17.685463,1.536787,0.973720
1639778987.544030,1639778987.561432,20.000000,0.000000,4460.000000,4295.384766,4178.974121,4046.153809,4249.743652,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.551845,1639778987.569247,21.000000,0.000000,4415.897461,4274.358887,4154.358887,3997.435791,4220.512695,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.559660,1639778987.577162,22.000000,0.000000,4393.846191,4271.282227,4153.846191,3990.256348,4199.487305,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.567475,1639778987.585077,23.000000,0.000000,4395.897461,4271.794922,4149.230957,4014.358887,4208.717773,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.575290,1639778987.592892,24.000000,0.000000,4365.641113,4257.948730,4131.794922,3969.230713,4202.563965,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.583105,1639778987.600707,25.000000,0.000000,4351.282227,4262.563965,4145.128418,3937.435791,4190.769043,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.590920,1639778987.608622,26.000000,0.000000,4392.820313,4279.487305,4176.410156,3965.641113,4204.615234,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.598735,1639778987.616437,27.000000,0.000000,4438.461426,4285.641113,4176.922852,3953.846191,4226.153809,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.606549,1639778987.624351,28.000000,0.000000,4446.666504,4286.666504,4154.358887,3932.307617,4229.743652,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.614364,1639778987.632166,29.000000,0.000000,4440.512695,4291.794922,4158.461426,3981.538574,4226.153809,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.622179,1639778987.640081,30.000000,0.000000,4441.538574,4299.487305,4181.025879,4022.051270,4232.307617,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.629994,1639778987.647996,31.000000,0.000000,4438.974121,4292.820313,4171.282227,3973.333252,4237.948730,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.637809,1639778987.655811,32.000000,0.000000,4430.256348,4280.512695,4162.563965,3936.410156,4241.538574,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.645624,1639778987.663626,33.000000,0.000000,4406.153809,4277.436035,4176.922852,3969.743652,4241.538574,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.653439,1639778987.671541,34.000000,0.000000,4384.102539,4270.769043,4165.128418,3979.487061,4224.615234,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.661254,1639778987.679456,35.000000,0.000000,4410.256348,4267.692383,4147.692383,3964.615479,4223.589844,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,9.566622,20.063974,24.720232,3.326309,2.539085,4.298495,5.940452,4.627446,0.927771,0.661817,10.941816,11.332408,16.182581,2.561171,1.338561,28.508821,21.388741,21.796675,21.335199,35.971737,17.273069,19.462967,18.874556,1.673818,1.071283
1639778987.669068,1639778987.687271,36.000000,0.000000,4461.025879,4278.974121,4172.307617,3981.538574,4258.461426,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.676883,1639778987.695186,37.000000,0.000000,4467.179688,4276.922852,4194.871582,3995.384521,4269.230957,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.684698,1639778987.703001,38.000000,0.000000,4439.487305,4271.282227,4182.563965,3974.871826,4239.487305,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.692513,1639778987.710916,39.000000,0.000000,4429.743652,4283.589844,4175.384766,3953.333252,4241.538574,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.700328,1639778987.718731,40.000000,0.000000,4452.820313,4295.897461,4189.230957,3958.974365,4285.641113,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.708143,1639778987.726646,41.000000,0.000000,4477.948730,4298.974121,4203.589844,3981.025635,4294.871582,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.715958,1639778987.734461,42.000000,0.000000,4464.615234,4297.948730,4203.589844,3993.846191,4266.666504,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.723772,1639778987.742376,43.000000,0.000000,4456.410156,4298.974121,4193.846191,3966.153809,4265.128418,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.731587,1639778987.750191,44.000000,0.000000,4487.692383,4301.025879,4194.871582,3946.153809,4284.615234,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.739402,1639778987.758106,45.000000,0.000000,4485.641113,4279.487305,4176.922852,3944.102539,4261.025879,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.747217,1639778987.765920,46.000000,0.000000,4419.487305,4246.666504,4134.871582,3913.846191,4207.692383,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.755032,1639778987.773835,47.000000,0.000000,4395.384766,4261.538574,4144.615234,3929.743652,4218.461426,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.762847,1639778987.781650,48.000000,0.000000,4452.820313,4299.487305,4201.025879,3976.410156,4277.948730,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.770662,1639778987.789565,49.000000,0.000000,4491.794922,4303.589844,4210.769043,3960.512939,4281.538574,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.778477,1639778987.797380,50.000000,0.000000,4477.948730,4289.743652,4193.846191,3953.846191,4256.922852,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.786291,1639778987.805295,51.000000,0.000000,4453.846191,4278.974121,4198.461426,3986.153809,4269.230957,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,58.333332,3.000000,4.000000,4.000000,0.000000,4.000000,9.195451,17.614559,25.483793,3.745723,2.788152,4.405955,5.561608,4.358143,1.117068,0.670693,11.324602,11.150784,16.204641,2.885042,1.566570,28.406569,18.542936,19.506472,20.172787,32.941109,15.782607,17.453371,19.047953,1.995570,1.138364
1639778987.794106,1639778987.813109,52.000000,0.000000,4437.436035,4273.846191,4188.205078,3973.846191,4263.077148,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.801921,1639778987.821024,53.000000,0.000000,4421.025879,4272.820313,4165.128418,3928.205078,4224.615234,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.809736,1639778987.828939,54.000000,0.000000,4408.717773,4267.179688,4157.948730,3932.307617,4214.871582,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.817551,1639778987.836754,55.000000,0.000000,4398.461426,4257.436035,4137.436035,3952.820557,4222.051270,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.825366,1639778987.844669,56.000000,0.000000,4386.666504,4260.512695,4116.922852,3927.692383,4215.384766,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.833181,1639778987.852485,57.000000,0.000000,4391.282227,4272.820313,4131.794922,3904.102539,4211.282227,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.840995,1639778987.860400,58.000000,0.000000,4415.897461,4276.922852,4152.307617,3943.076904,4215.384766,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.848810,1639778987.868215,59.000000,0.000000,4425.128418,4276.922852,4150.256348,3970.769287,4214.871582,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.856625,1639778987.876130,60.000000,0.000000,4406.666504,4279.487305,4152.820313,3932.820557,4210.769043,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.864440,1639778987.883945,61.000000,0.000000,4386.666504,4284.102539,4161.538574,3924.615479,4203.077148,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.872255,1639778987.891860,62.000000,0.000000,4383.077148,4276.410156,4167.692383,3946.666748,4195.897461,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.880070,1639778987.899674,63.000000,0.000000,4388.717773,4265.128418,4169.743652,3937.435791,4195.384766,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.887885,1639778987.907589,64.000000,0.000000,4375.384766,4273.333496,4157.948730,3917.948730,4202.563965,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.895700,1639778987.915404,65.000000,0.000000,4377.948730,4291.282227,4165.641113,3929.743652,4221.538574,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.903515,1639778987.923319,66.000000,0.000000,4427.692383,4301.025879,4192.307617,3956.410156,4238.974121,16193.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.911329,1639778987.931134,67.000000,0.000000,4448.205078,4288.717773,4179.487305,3944.615479,4230.256348,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,9.257113,14.649809,25.432364,4.351161,3.012528,4.636298,5.154129,4.087744,1.327010,0.667862,11.733920,11.859906,15.296887,3.313881,1.704395,28.683319,15.518580,17.449152,18.491005,28.730171,14.157818,15.183666,18.100657,2.393276,1.175114
1639778987.919144,1639778987.939049,68.000000,0.000000,4421.538574,4277.436035,4160.000000,3915.384521,4221.538574,16160.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.926959,1639778987.946863,69.000000,0.000000,4428.205078,4290.769043,4184.102539,3925.128174,4241.538574,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.934774,1639778987.954778,70.000000,0.000000,4449.743652,4300.000000,4203.077148,3935.384521,4254.358887,16165.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.942589,1639778987.962593,71.000000,0.000000,4436.410156,4302.563965,4202.563965,3918.461426,4245.128418,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.950404,1639778987.970508,72.000000,0.000000,4424.102539,4310.769043,4204.102539,3911.794922,4236.922852,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.958218,1639778987.978423,73.000000,0.000000,4414.358887,4307.179688,4186.666504,3890.769287,4225.128418,16183.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.966033,1639778987.986238,74.000000,0.000000,4385.641113,4299.487305,4167.692383,3862.051270,4219.487305,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.973848,1639778987.994153,75.000000,0.000000,4366.666504,4304.102539,4172.820313,3878.461426,4226.666504,16201.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.981663,1639778988.001968,76.000000,0.000000,4384.102539,4312.307617,4180.000000,3891.794922,4233.846191,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.989478,1639778988.009883,77.000000,0.000000,4414.871582,4314.871582,4180.512695,3867.179443,4240.512695,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778987.997293,1639778988.017698,78.000000,0.000000,4416.410156,4317.948730,4194.358887,3854.871826,4244.102539,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778988.005108,1639778988.025613,79.000000,0.000000,4403.077148,4322.563965,4212.307617,3876.923096,4243.589844,16201.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778988.012923,1639778988.033428,80.000000,0.000000,4395.897461,4317.436035,4201.025879,3883.076904,4229.230957,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778988.020738,1639778988.041343,81.000000,0.000000,4385.641113,4311.794922,4190.256348,3880.000000,4214.358887,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778988.028552,1639778988.049159,82.000000,0.000000,4371.794922,4308.717773,4185.128418,3886.666748,4207.692383,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778988.036367,1639778988.057074,83.000000,0.000000,4361.025879,4301.025879,4152.307617,3875.897461,4196.922852,16201.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,9.697599,11.911995,24.855434,4.988114,3.189248,4.847789,4.861588,3.925494,1.500033,0.649741,12.134794,13.200020,13.728955,3.720456,1.726158,28.180128,12.969146,15.838387,16.674244,23.421261,12.664568,13.265438,16.119860,2.746053,1.211771
1639778988.044182,1639778988.064889,84.000000,0.000000,4344.102539,4289.230957,4122.051270,3859.487061,4180.000000,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778988.051997,1639778988.072804,85.000000,0.000000,4311.794922,4275.897461,4118.461426,3857.435791,4155.897461,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639778988.059812,1639778988.080619,86.000000,0.000000,4306.153809,4272.820313,4121.538574,3870.256348,4155.897461,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
