Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1637700536.483903,54.000000,0.000000,4385.128418,4262.051270,4162.563965,4226.666504,4373.846191,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,10.000000,0.000000,1.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.491718,55.000000,0.000000,4389.743652,4256.922852,4154.871582,4223.589844,4374.358887,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.499434,56.000000,0.000000,4396.410156,4254.871582,4166.666504,4240.000000,4377.948730,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.507349,57.000000,0.000000,4404.102539,4262.563965,4182.563965,4261.538574,4384.615234,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.515164,58.000000,0.000000,4412.820313,4269.230957,4177.436035,4251.794922,4390.769043,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,100.000000,4.000000,4.000000,4.000000,4.000000,4.000000,10.000000,0.000000,64.000000,0.239007,1.000000,0.000000,1.112312,2.445830,2.231127,1.844444,1.458991,0.291499,0.839353,1.242982,0.519284,0.391710,1.507055,3.303710,1.292514,1.212607,0.733124,1.838825,2.546678,2.298634,0.833692,0.807364,2.814662,1.995192,2.392802,1.211033,0.837564
1637700536.523079,59.000000,0.000000,4404.615234,4263.589844,4156.410156,4226.666504,4390.769043,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.530894,60.000000,0.000000,4393.846191,4265.128418,4171.794922,4244.615234,4398.461426,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.538809,61.000000,0.000000,4409.743652,4291.282227,4204.615234,4277.436035,4418.461426,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.546624,62.000000,0.000000,4421.538574,4301.025879,4195.897461,4268.717773,4427.692383,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.239007,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.554439,63.000000,0.000000,4409.230957,4282.051270,4172.820313,4261.025879,4425.128418,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.562154,64.000000,0.000000,4402.051270,4275.384766,4166.666504,4271.794922,4421.538574,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.569969,65.000000,0.000000,4411.282227,4281.025879,4158.461426,4262.563965,4415.897461,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.577685,66.000000,0.000000,4413.333496,4278.974121,4146.153809,4247.179688,4410.256348,16221.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.239007,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.585600,67.000000,0.000000,4408.717773,4283.077148,4163.589844,4255.384766,4416.922852,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.593415,68.000000,0.000000,4403.077148,4292.820313,4191.282227,4264.102539,4426.666504,16226.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.601230,69.000000,0.000000,4385.128418,4281.538574,4177.948730,4245.128418,4410.256348,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.609045,70.000000,0.000000,4382.051270,4271.794922,4170.256348,4236.410156,4390.256348,16210.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.239007,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.616960,71.000000,0.000000,4396.922852,4285.128418,4198.461426,4254.358887,4392.820313,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.624875,72.000000,0.000000,4381.538574,4281.538574,4203.589844,4250.256348,4380.000000,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.632690,73.000000,0.000000,4355.897461,4274.871582,4185.641113,4228.205078,4354.358887,16190.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.640605,74.000000,0.000000,4374.871582,4310.769043,4193.846191,4236.922852,4362.563965,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.299396,1.000000,0.000000,1.962799,2.815810,2.005740,2.126826,1.478449,0.527757,1.103592,1.203591,0.583134,0.467292,1.828626,3.795052,1.299341,1.385293,0.870090,2.659282,2.979701,2.237885,1.106643,0.860286,3.787107,2.215161,2.291441,1.433820,0.932024
1637700536.648420,75.000000,0.000000,4393.846191,4343.077148,4206.153809,4255.384766,4380.512695,16221.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.656335,76.000000,0.000000,4385.128418,4336.410156,4194.871582,4253.846191,4380.512695,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.664151,77.000000,0.000000,4382.563965,4329.743652,4187.692383,4254.871582,4380.000000,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.672066,78.000000,0.000000,4387.179688,4343.077148,4208.205078,4265.641113,4385.641113,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.299396,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.679881,79.000000,0.000000,4399.487305,4355.897461,4234.358887,4274.358887,4400.512695,16221.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.687696,80.000000,0.000000,4414.358887,4358.461426,4243.077148,4284.615234,4417.948730,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.695411,81.000000,0.000000,4415.897461,4363.077148,4244.615234,4296.922852,4423.589844,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.703326,82.000000,0.000000,4419.487305,4370.769043,4249.230957,4297.948730,4422.051270,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.299396,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.711141,83.000000,0.000000,4431.282227,4370.769043,4250.256348,4280.000000,4423.077148,16221.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.719056,84.000000,0.000000,4423.589844,4357.948730,4234.871582,4264.102539,4421.025879,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.726871,85.000000,0.000000,4404.102539,4354.358887,4226.666504,4270.769043,4417.436035,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.734786,86.000000,0.000000,4408.717773,4369.743652,4245.641113,4287.692383,4431.282227,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.299396,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.742601,87.000000,0.000000,4426.666504,4376.410156,4252.820313,4301.025879,4453.846191,16221.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.750516,88.000000,0.000000,4425.641113,4355.897461,4241.025879,4297.948730,4455.384766,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.758431,89.000000,0.000000,4417.436035,4333.846191,4237.948730,4286.153809,4443.077148,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.766247,90.000000,0.000000,4418.461426,4331.282227,4247.179688,4288.717773,4434.871582,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.215407,1.000000,0.000000,3.634455,3.260523,1.739853,2.348935,1.489441,1.070432,1.451303,1.074200,0.687937,0.575850,2.388333,4.504957,1.436214,1.549501,1.065159,3.995013,3.602956,2.306005,1.455360,0.953266,5.583519,2.618873,2.247348,1.662401,1.032358
1637700536.774062,91.000000,0.000000,4408.205078,4335.897461,4255.897461,4296.922852,4431.794922,16221.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.781977,92.000000,0.000000,4388.717773,4336.410156,4252.307617,4283.077148,4427.179688,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.789792,93.000000,0.000000,4385.128418,4330.256348,4243.077148,4265.641113,4409.230957,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.797707,94.000000,0.000000,4391.282227,4330.769043,4236.922852,4264.615234,4392.307617,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.215407,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.805522,95.000000,0.000000,4378.461426,4344.615234,4234.358887,4260.000000,4386.153809,16221.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.813437,96.000000,0.000000,4355.897461,4350.256348,4236.922852,4255.384766,4372.820313,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.821252,97.000000,0.000000,4350.256348,4344.102539,4234.358887,4251.794922,4357.948730,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.828967,98.000000,0.000000,4356.410156,4343.589844,4234.871582,4245.128418,4356.922852,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.215407,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.836783,99.000000,0.000000,4360.512695,4345.641113,4234.871582,4250.769043,4354.358887,16221.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.844498,100.000000,0.000000,4347.692383,4329.743652,4217.436035,4251.282227,4342.051270,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.852313,101.000000,0.000000,4346.153809,4318.974121,4215.897461,4253.333496,4351.794922,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.860028,102.000000,0.000000,4357.948730,4326.153809,4228.205078,4272.307617,4371.794922,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,0.215407,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700536.867943,103.000000,0.000000,4365.128418,4328.717773,4234.871582,4289.743652,4376.922852,16221.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
