Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1637700626.891052,103.000000,0.000000,4524.615234,4415.384766,4409.230957,4331.282227,4423.077148,16219.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.898967,104.000000,0.000000,4586.666504,4414.358887,4418.461426,4344.615234,4435.897461,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.906782,105.000000,0.000000,4619.487305,4419.487305,4423.589844,4351.282227,4447.179688,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.914697,106.000000,0.000000,4589.743652,4418.461426,4419.487305,4351.282227,4442.563965,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,1.000000,1.000000,0.000000,103.900520,18.023737,15.556888,15.974505,14.033900,1.252417,1.620443,1.774837,0.592607,0.676043,4.471311,1.795318,4.703851,1.361671,1.080042,2.594706,1.652874,3.124563,1.237278,0.834814,5.424324,4.363307,8.096439,4.067004,2.391917
1637700626.922513,107.000000,0.000000,4564.102539,4418.461426,4428.717773,4345.641113,4425.641113,16219.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.930428,108.000000,0.000000,4590.256348,4428.717773,4442.563965,4348.205078,4433.846191,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.938243,109.000000,0.000000,4576.922852,4428.717773,4440.000000,4354.358887,4444.615234,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.946158,110.000000,0.000000,4500.000000,4411.794922,4425.128418,4340.000000,4415.897461,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,1.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.954073,111.000000,0.000000,4516.922852,4391.282227,4408.717773,4311.794922,4388.717773,16219.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.961888,112.000000,0.000000,4627.179688,4407.692383,4440.000000,4330.769043,4426.153809,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.969703,113.000000,0.000000,4601.025879,4438.461426,4467.692383,4367.179688,4460.512695,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.977618,114.000000,0.000000,4514.358887,4429.743652,4444.615234,4342.051270,4427.179688,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,1.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.985533,115.000000,0.000000,4595.897461,4419.487305,4434.358887,4313.333496,4415.897461,16219.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700626.993348,116.000000,0.000000,4637.948730,4434.358887,4447.179688,4333.846191,4451.794922,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700627.001163,117.000000,0.000000,4526.666504,4445.128418,4454.871582,4356.410156,4456.922852,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700627.008978,118.000000,0.000000,4526.153809,4439.487305,4444.102539,4338.461426,4435.897461,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,64.000000,1.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1637700627.016794,119.000000,0.000000,4590.256348,4447.179688,4457.436035,4323.589844,4437.436035,16219.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700627.024509,120.000000,0.000000,4539.487305,4461.538574,4497.436035,4343.589844,4453.846191,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700627.032324,121.000000,0.000000,4515.384766,4447.179688,4495.384766,4347.179688,4441.538574,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637700627.040039,122.000000,0.000000,4587.692383,4432.820313,4480.000000,4328.717773,4423.589844,450.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,66.666664,1.000000,4.000000,3.000000,4.000000,4.000000,0.000000,0.000000,64.000000,1.000000,1.000000,0.000000,118.582802,18.723881,15.692558,17.227779,16.500734,1.291046,1.774960,1.614506,0.594563,0.624658,5.671787,1.961984,4.674763,1.398851,1.135459,2.312913,1.470481,2.988977,1.252517,0.696148,4.851744,3.381285,7.754454,3.811048,2.646743
