,EEG.AF3/Theta,EEG.AF3/Alpha,EEG.AF3/BetaL,EEG.AF3/BetaH,EEG.AF3/Gamma,EEG.T7/Theta,EEG.T7/Alpha,EEG.T7/BetaL,EEG.T7/BetaH,EEG.T7/Gamma,EEG.Pz/Theta,EEG.Pz/Alpha,EEG.Pz/BetaL,EEG.Pz/BetaH,EEG.Pz/Gamma,EEG.T8/Theta,EEG.T8/Alpha,EEG.T8/BetaL,EEG.T8/BetaH,EEG.T8/Gamma,EEG.AF4/Theta,EEG.AF4/Alpha,EEG.AF4/BetaL,EEG.AF4/BetaH,EEG.AF4/Gamma
0,6.147044590441166,5.7651629518931,6.696944151458396,3.82532398141736,3.196921053122355,4.518321998852991,2.697986564936237,1.9854617368569876,1.344725271749017,2.498235195233748,6.551719577838966,3.4179297992134856,4.722250862255575,2.731746371617478,2.3923703229420075,13.800460329688622,8.730833155925483,6.864460055303601,4.759956386433664,4.704324192313725,8.388898282156628,6.333784191239799,5.967318478722385,3.6537701017947675,2.9570778633277937
0,7.395738571142205,6.417720166408969,6.175635781826789,4.9634310382565685,5.479942158075927,5.478688087064374,2.855447152393223,3.789037492937967,1.970387260221403,3.2497075132031674,6.232998020002267,5.5492594894058955,2.683098537591654,3.191252311144179,3.792372223918752,11.057808777618511,7.802144888540413,5.586703122591716,6.752946955091612,5.754767652368478,6.820290348764091,4.715662116719093,3.824586740411701,3.723942941618109,4.141967124924957
0,9.682738328825751,6.427521275592781,5.703330309938781,6.238604575206589,7.707062059851379,6.619869716816465,3.545287908330934,4.404563331329347,3.5198264909912664,4.509209388447556,7.483406432471883,6.087612654262557,4.726809310752598,3.945861402292267,4.20650554561464,62.84888175107274,14.327751233661365,19.18629029600157,12.277389285964947,10.566957032697616,7.7986388671692115,4.603089895856817,3.717418627190728,4.483787303591198,5.281961355172411
0,9.724782460834712,6.877024622093508,6.349472659363186,7.23153505628151,9.706230784129989,6.599800566344188,5.805659560486769,5.559241575119756,3.8421400729230513,5.147236271721824,5.160119595691883,6.54366301393777,5.535469803692988,4.19409559997705,5.848746964641065,40.678855786550145,23.483808561151598,12.63457647376955,8.881119192264453,10.553840764942393,8.857745212480953,6.259624908559681,4.035261950093547,5.03718548404221,7.186055919475531
0,10.726545177801999,8.111544801895157,6.337514112816512,7.180850897089533,10.793740296927893,4.196877012801492,3.7409223480919933,3.2372289626825053,3.800721221255462,4.848233459499889,6.080289082484585,7.050969067410125,3.408682763505083,4.279709171000697,6.1654794391405945,41.967457675163715,23.48677769970178,14.451230816019404,9.91006017603463,11.325511593781778,10.4794171466161,9.85346916809099,6.2632937237053525,5.2330134125916725,8.314558915578406
0,9.671220379612652,3.172425496721187,4.4605983626372305,7.484523082564236,11.12586851571547,4.066354011418912,2.8270093298557155,1.8286996588887519,3.9115087774206336,4.4920804408009,4.778163663011472,2.5822115161995636,2.9145996992677263,4.27387760633721,5.714641342351353,44.18762356585101,22.092882471176004,13.068334056756644,7.203802156511692,11.815423657031957,9.607060076700295,3.951425286453297,4.1709448334917365,5.573525805952147,7.609173225866801
0,12.743846979159441,5.030065052475167,4.477615350074113,6.2365231657691655,10.500476678035309,3.6707445377242336,2.0693542400569465,0.9486584200278217,2.7304087181772436,4.225848796384968,4.936251999826936,3.5793742458223443,2.646914359153559,3.542815854291567,5.449205222363241,47.19815052213985,25.248106145232452,22.738864250236354,15.393913871504163,15.636515177675077,9.857538608368483,4.843990460468424,3.4702523670054988,4.069990488294329,7.319876447914308
0,7.307352482364837,5.744958710048972,5.088899547460235,6.278698927904811,10.103523625119939,5.462586140065623,3.1539699582237386,1.9155944225223405,2.7157827166612285,4.159220675641211,5.621154592685632,4.939176892682033,3.905003640564344,4.160516278309044,4.770920046504045,22.524798074760156,15.261614701772952,12.089967769091288,9.981423824356233,11.958140343496137,5.544621741824266,4.431598750118293,3.48648454892093,4.760231057950916,7.019983323531365
0,6.841120263584655,5.654586300746941,4.310317446929699,6.523394979130916,11.65182458520584,4.316993558374066,2.857665399225202,2.199498650785251,3.122122181302265,4.241035461843914,6.185108040383109,6.969949815383117,4.257632711362994,3.926884731423887,5.964370230325155,7.583459288344284,5.252777894783741,6.933258448861023,8.151738265626511,12.857048699335518,5.347827138045961,5.470320020038803,3.5053180884963218,4.226592679761513,8.085461673048902
0,7.1009919368497005,8.448453438293683,6.39270768779208,5.883607200932887,11.04359085749375,4.1010817459304025,3.968475248719268,2.367204897425974,2.656359669006376,4.313275763742989,5.782936412783866,7.672281347732036,5.362788268516064,3.52558307774335,6.100497802339966,6.861870594342227,4.67727554332907,6.4143584337039075,9.393328379635262,13.611991223537249,7.500626938849625,6.125489562291748,5.03574572948344,4.363478973567231,7.564981915277018
0,7.933086060733636,8.750950088655703,6.973155042339362,7.278005627495302,11.17404810801986,4.377112461086462,4.550321942371388,3.073518055055063,2.406574513062407,4.838748581153649,6.168335471504745,7.700095448208311,5.434953094445812,4.943427783206365,6.463770127949549,6.747926000678748,4.12387739380703,5.184934476111556,10.512573461863457,14.388589624938463,8.353494896083825,6.5823863872490405,5.590503199265467,5.3410754653323735,7.598442334364662
0,6.763125882707411,8.089995619769855,5.8399940094102,7.248131908685528,10.942993231998875,5.19569449446575,4.305116553705414,3.219139135606185,3.09390215406937,4.8820654342323575,6.059316715747298,6.464389518655065,4.828704095864188,4.418924666150485,5.490230969011332,5.596199396196692,4.626642602992733,4.429430308207015,9.5939534088877,12.684431818024631,5.936518313131545,7.067796198006616,4.241035610809061,4.839928797484854,6.352502314652163
0,7.816114194781399,6.677782997914761,7.887874283682358,9.739376132453666,10.540942287063787,6.8642677908007785,3.9464364216617644,4.355490223192431,4.962902353118009,5.086632043721531,11.44314661844478,4.642492622239814,5.478270542397949,5.721237785057491,4.874912517847499,8.600588365619828,5.160677841440289,5.030349009138253,9.549083394818103,12.784771184785546,6.474403602651586,3.764577397241446,5.1829386578787116,6.481105706944146,5.967343880619962
0,11.64588377471143,7.596266805793616,7.4338515321742396,10.252009351369386,9.898150514094546,3.5164471911042496,3.759760867365744,3.6052460643645405,3.5287050993327482,5.919115190920381,5.776432097099182,5.564410213611236,4.70365613527492,5.854793570818067,5.160396476899125,5.6538657329331174,5.865698687111707,4.9270656807186395,9.481291478564996,12.623769349310676,15.165389095762862,9.454850663872481,8.564911787492635,8.171051571042588,6.52848273236463
0,37.00806088257275,15.369822408991737,15.24982655555084,10.577485614385498,13.505241324207594,6.328669662419019,3.239619666791596,4.015403840366295,4.387634045384167,5.850884589047487,3.62403822932752,5.85150547513547,6.2714152926796976,5.080932480563885,5.36359782600532,6.709108428411594,6.667299886624123,5.221922428546693,7.837333533410184,12.030953100980794,219.80028055811334,142.82711118959324,79.76673281242036,59.939044543729494,39.92627535712203
