,EEG.AF3/Theta,EEG.AF3/Alpha,EEG.AF3/BetaL,EEG.AF3/BetaH,EEG.AF3/Gamma,EEG.T7/Theta,EEG.T7/Alpha,EEG.T7/BetaL,EEG.T7/BetaH,EEG.T7/Gamma,EEG.Pz/Theta,EEG.Pz/Alpha,EEG.Pz/BetaL,EEG.Pz/BetaH,EEG.Pz/Gamma,EEG.T8/Theta,EEG.T8/Alpha,EEG.T8/BetaL,EEG.T8/BetaH,EEG.T8/Gamma,EEG.AF4/Theta,EEG.AF4/Alpha,EEG.AF4/BetaL,EEG.AF4/BetaH,EEG.AF4/Gamma
0,134.23886247225946,50.67656605726187,12.569849021594361,9.928676132616873,4.907597194489868,3.460531194057025,3.021121076355724,2.288583436960639,1.8924858329231575,1.6836812377841206,5.187491051643688,5.423541449087148,4.586582618440884,2.648295760907656,2.368697513756319,4.297222246640102,3.232114902678456,2.5497054872102174,2.2385477295409713,2.0121578056468232,24.273598327085587,8.087648588172366,5.464865607629566,3.55215679332305,3.0701713912513897
0,127.40961661546035,47.022112486309695,13.642346101439063,8.041403602100306,4.862449614306259,4.182933871576529,3.431989225862509,2.342594282740871,1.8716450162501705,1.6931229252108921,8.689149574289242,6.690084009096511,5.389631567054432,3.2020282654405996,2.289992080393472,7.196218029527609,4.420539449099972,2.896871434821146,2.631654214023651,1.844547323596202,19.119890952952264,8.651112240671639,7.402848237883495,3.8844274627569866,2.7624655197420376
0,136.40020162572355,47.12728419547231,18.88438918465937,16.58275077800412,10.26623908262595,3.181855663198501,2.4848517817841924,2.101287207509132,1.4712699286673108,1.526028209335882,4.307040181480311,4.794894534884116,3.3559760472131557,2.400245565009582,2.017227865315287,3.8974454297574455,3.5798717559823543,2.7479256812494133,1.8566462910062174,1.8568681954166155,21.664732580169108,9.945694787811732,5.753980078913376,3.479496461072941,3.1777960974810164
0,140.54463908873623,51.39149090775503,17.48261839064459,8.663858073965825,3.3899684786448243,3.798210482371734,2.355243338741413,3.0622754692039935,1.9305879490861932,1.7540248096133289,6.3985643864696256,5.397656490172278,4.335964765629438,3.0248066850526705,2.391442585976344,3.028222412091521,4.438341940708604,4.658547685502981,2.683481772745962,2.38092251215024,25.67494638154188,10.147982202802847,7.486032402061371,3.7253249774674813,3.1292549060468695
0,137.69873251925677,48.500306859900476,18.660337910244134,14.00021594963177,6.225838728446332,3.249166284860266,2.398846879972908,2.8809300505416857,2.278108270486494,1.6457760485418942,4.912512202053643,4.6089273655406044,3.4182559631205494,3.3529391340532557,2.3587102460492817,2.444211795247778,4.580335406986329,2.925654689061703,3.1352760034298877,2.071943171038385,23.929807710058835,10.213487769676311,8.374312646576048,5.736858230190487,3.340820012108183
0,136.82910161250723,37.49183149758985,19.93693838326273,7.384425890279379,3.7602886099002033,3.0590074881619302,3.0100769852296883,2.7331270460699737,1.5012730961465661,1.4577493646476352,4.855114946564886,5.206674080547613,3.832118538086258,3.4503618941504106,2.2756022716055377,2.437997181651492,4.588301659961585,3.1571470866442817,2.934962265105413,1.9931955412771925,23.499353284866267,8.880584599705248,7.564338935003727,3.507457824148344,2.721475462677018
0,128.6947492343512,48.61829291573632,19.343706981340052,8.724906921891241,6.5887526679195325,4.848356518659191,3.227254779511037,2.796953827984101,1.9292998598337423,1.3501733650500194,4.646916803126269,5.123422749441661,3.8929796671353856,3.842346820249194,2.0112143473070265,3.139491792272499,4.359073542830669,3.7834815214564452,3.3514798463738926,1.8345561247606725,21.1793343173485,8.758428188194612,7.578011074801955,3.2170403467759563,2.484106407497319
0,98.44178857984598,56.43165692167612,30.17361368518205,14.856582411482416,7.415029144688073,4.060240166866089,3.4421711768681162,2.4817134418050752,1.7271926116966412,1.5588672412249411,2.937883805247268,4.645212342388098,3.688461330252782,3.202531874077775,2.0919242656364125,3.217061237480297,4.148679622491592,3.326520882557084,2.227391924059311,1.8797135813357875,17.58485180597582,9.795692137429741,6.923607328781372,4.163979244839142,2.9384187213273165
0,80.5224990950506,47.07716188056905,23.210418342754057,9.286217090251313,6.039031792238418,3.2369017301124083,3.7645662402610123,2.542831659140922,1.792524577689011,1.420010564455016,2.8907964998776308,4.121737629092676,4.020431298992193,3.7687188616579745,1.894939457631325,3.1085669748515325,2.6962902492144467,3.486190810419404,2.431433956335525,1.746886377280437,19.979392936367745,10.674673343560265,6.212757134808639,3.7877044481973376,3.080379161592705
0,80.09579760390119,59.775796386165915,28.00510099232123,10.256475164089597,6.2142726959640155,7.813370262660072,4.633101694651193,3.9961052361311133,2.2772710465216055,1.7332116441399938,10.362297004313024,5.711999454483058,6.4429292978662716,3.8112769557989425,2.2880696285656277,7.870270355046981,4.823940939604345,3.028105220060806,2.8740823403902107,2.194832280275236,20.83079977993634,7.89698401357014,5.642304113665657,3.7291696131544882,3.3006538298702472
0,109.26575004437555,51.98871761946742,20.19101366072757,9.072071803891616,4.916397487078222,6.2189682773124115,3.9463657263816785,2.7692157968863955,1.8041774424790742,1.7017803269267948,5.926201306374925,5.450497139380159,5.548828151142912,3.1904446000855233,2.0080016989723024,4.572723055907452,4.492131855445311,3.2766540414843233,2.278823212473774,2.1506487580603486,25.640280584149064,7.30763663838429,6.363303670102026,4.655508490747571,3.806227725451941
0,110.17266308311659,40.47205552430106,17.711479001466163,9.87854476797256,3.888952667731855,5.301581813285712,3.3920898961517296,3.1299468796591308,1.864350441220082,1.7278237618513625,4.539835739870395,6.009134400468466,5.340575140968846,3.007417411902359,2.075722768413828,4.962974382504499,4.7641724689943805,2.96263979954647,2.449023218716404,2.077402974078346,24.32379405321091,7.994837883313534,7.2770896047212235,4.163210509431953,3.1792345994922537
0,135.09349092231054,45.96189928336674,15.701230478224488,7.916735614467075,4.520145264281196,5.1723510468722065,3.208692122178051,3.2627333388970063,1.8949139970841866,1.667148738473263,4.290370046136916,5.89922134909172,5.147940010008506,2.922177902830552,2.183654062599765,4.994981481018373,4.435092585532091,3.3276803432231183,2.275296943958934,2.2601747335544977,25.441778113485885,7.445004583264824,6.739146022597194,4.064341713970963,2.872483488934562
0,128.82178802959874,41.51083798578206,12.762880343554272,9.189192608546696,5.518981387643707,7.448358132606307,3.4048655629876032,3.446829976684203,2.8609644323721057,2.182748500923109,10.042696612728976,5.619224117714022,4.98368152489674,4.026505086462335,2.824155801862508,8.233955409098984,4.035988431700529,2.9611269369318083,3.1719221284807504,2.4423510406590925,24.83409877161136,6.63671148061795,6.009209523157838,4.160515006672695,2.8859129285891063
0,115.61190423063184,36.71212936959782,12.546904109647343,6.0978852957491005,5.067484435214906,3.925997678623587,3.1844730680705644,1.7566995929005187,1.8493066650036964,1.6614631278799865,4.0655004889389765,3.9140192291624,3.6211896968504953,2.7911739081035085,2.2870280525649624,2.8394280417973548,3.1681831074216538,2.45670387199556,2.3452615333246425,1.8365302301740083,25.57574329552991,7.154004860796097,6.33444782271128,3.539342733091685,2.397729852995288
0,85.42158081165871,37.51556163427371,20.166221750564972,9.165678914201033,6.141640604158489,3.56217535225343,3.2407614211747577,1.861807648336892,1.6635625968334353,1.5977407084729096,4.104792981820186,4.238871331081242,4.240706868880559,2.5830157540767353,2.3271642279644866,4.092491258147495,3.31843583312259,2.6731229441787723,2.274007394934761,1.9134554405553723,24.476374628351184,8.27120166506272,6.25361825686742,3.816497743373965,2.961654742918924
0,68.86458136469965,36.92361195134225,16.802475645476314,9.542828798899775,5.140044822509876,2.9601209632916428,3.668106552819283,1.9350614267479624,1.7086532741572378,1.6879786753086587,3.1373187242732063,6.401253145649315,3.847956454991021,2.7967424774908465,2.168444216925759,3.813226430414911,2.3127218301322814,2.7903124386341878,2.348157660958359,1.952302858453741,18.592751577447736,8.647691419867794,4.863471609891929,3.703325792169361,3.27225280352959
0,78.08206785589054,54.84098431535021,24.904464436109627,11.978827484805205,7.181719080674396,3.237574767542295,3.328239097457496,1.7815464635412284,1.655833305857587,1.7768747516779566,2.5638971159934667,6.6022242673828675,3.985763275933754,2.659542684152492,2.469121763109927,1.8171874670498511,3.6759423007990053,2.2720859364702486,2.0751716441195365,1.9147118682753497,19.3047516974412,8.03038050267322,4.105501442885197,3.605970205229172,3.104913828268324
0,82.53492386089317,38.572499512796355,22.902681318135762,14.492607539295065,6.849248068235859,2.8213792571045335,2.5668420230684315,1.9986186824650676,1.3135290404138376,1.6390990682146727,3.2893782150049646,5.022907018005847,3.9204853930208072,2.426328451196243,2.1312854702178985,2.2903817708612344,3.873586871682319,2.608050003686772,1.8025575514963035,1.846141024159656,18.217376515304203,6.179713216004967,5.574103250574214,3.406583863131113,3.2867705827245093
0,95.2693680277014,39.09144543072552,13.210376363953696,8.335493036479454,4.916982770722341,4.136678915068081,2.884058308998307,3.702603443667512,1.612745311802805,1.7038697012118296,4.126180295549181,3.8462396521602216,4.098230631959501,2.575924497301383,2.557373317967255,2.634042775201269,3.519054731118487,2.9969775652806225,2.2311219659637476,2.0440306960548953,20.39990428017181,5.407469849463693,5.1037618580608,3.16121862756928,3.558748408251746
0,104.87674998778967,43.59751409205957,12.546322188783996,6.156559174336844,5.1992903231083005,4.834676301814694,2.8584036016365753,2.6745003875929063,1.9265980445982624,1.596054196581245,4.9582375130286644,4.254913051658485,3.6717437226318888,3.5498975257838565,2.475578891734666,2.7345331814720404,3.857753652673998,3.8728133284999764,2.6108467173153835,1.8731715115059069,22.5766363603472,6.294691941879182,7.6051281467091245,3.480949882350906,3.2843023839604806
0,86.45062479898192,45.31169069582908,21.847236171844195,12.957724808496446,8.279236548014634,4.246571076012144,3.92882352309917,3.270108588024043,2.0396010493295043,1.3971527079819555,4.759208948352797,4.007482080761479,3.90635336781504,3.5950256285789153,2.218079168554846,3.065151570211486,3.2918142141475664,4.296706769690384,2.7056140848631487,1.695553060504574,19.191413045075286,8.44521016897777,7.555037982880279,4.409868966102733,3.2848181410501796
0,75.12281713952008,39.826286687878635,21.775244379497398,12.608150130531723,8.983619552880501,6.332683723514452,4.387988858963629,2.1652389776763705,2.237628964423412,1.4943140909251031,6.348263715997817,4.00245334525244,3.1758580011178372,3.1098386454249893,2.455684211006125,6.2588757312752925,3.6005583355443433,4.1878802543631,2.744818771983616,1.7696204686810377,19.13919144285685,8.631097086629882,6.7991735605846895,5.087597582382626,3.5700329202246985
0,80.6369625947507,41.52953654470943,17.817473681665017,11.156808007701068,6.978792643341992,6.166765799139231,4.383079206343013,3.3556193911717083,3.2995096652852403,1.9062870089808368,3.2972240608504544,4.157307892927125,2.443899446005116,3.849558817826852,2.599431807515226,4.280961818184743,3.2949156699906412,4.05798635634052,3.28600017768101,2.1735337471840563,22.615800291813656,10.043817573237174,10.464312625068938,5.9677415173974335,2.9059101822894498
0,77.69935527824668,31.998316800843746,13.000946586895662,6.454881106576478,4.158442923672299,8.985472886590232,5.946799268470548,5.36207545649921,3.262420501377504,1.856925062696284,9.04706666808266,6.80048058066167,4.576662876988236,3.2753812147625974,2.2152436372804116,6.053833437468155,3.3537320555658936,5.650848661279627,3.374225509364222,2.0038359274438102,23.484664960679428,11.77439714498945,8.505773915557603,4.586767741482765,2.5909103235814417
0,94.18982149865583,41.256866261180285,15.328127985504679,6.887606961156851,4.44089799686996,7.729191224472423,6.74823486591889,4.0799985250157516,3.329733056532124,2.0491090198517092,7.8479752019074365,7.67721309764921,3.3369347656048425,3.7036299160683277,2.6970165262481465,6.480211273744385,5.494735436849406,4.652871925838017,3.6247698162088398,2.3771263996039256,22.543396844041453,15.026974097738478,9.158021093745148,5.043140000505526,2.9287603436549765
0,90.75063280105454,27.21712967004435,9.892694113706668,6.186249309999349,4.511851815723325,6.022697529192145,5.074182910305305,3.978819933680808,3.073428935468018,2.082375251323678,6.778230545475003,7.722587735979552,4.467275592287625,3.8324043171087148,2.300055333330156,5.145304911210487,4.298385723737907,4.9795200667910215,3.184706691332096,2.463299265805996,19.88804234492806,10.64020671402489,7.625353547551464,4.4212649774397885,2.7849967302334044
